show_id,genre_id
5793,42
5794,67
5795,50
5796,27
5797,27
5798,27
5799,67
5800,29
5801,45
5802,14
5803,14
5804,24
5805,27
5806,43
5807,14
5808,9
5809,67
5810,31
5811,27
5812,14
5813,14
5814,50
5815,27
5816,67
5817,67
5818,67
5819,67
5820,67
5821,67
5822,27
5823,14
5824,14
5825,27
5826,43
5827,27
5828,45
5829,31
5830,45
5831,31
5832,27
5833,2
5834,19
5835,9
5836,67
5837,70
5838,31
5839,45
5840,67
5841,19
5842,2
5843,52
5844,43
5845,29
5846,29
5847,2
5848,67
5849,19
5850,27
5851,67
5852,31
5853,39
5854,9
5855,27
5856,45
5857,43
5858,16
5859,19
5860,67
5861,27
5862,16
5863,71
5864,9
5865,2
5866,16
5867,29
5868,45
5869,67
5870,45
5871,45
5872,29
5873,67
5874,2
5875,2
5876,67
5877,50
5878,45
5879,67
5880,2
5881,19
5882,19
5883,43
5884,19
5885,67
5886,71
5887,19
5888,16
5889,73
5890,19
5891,67
5892,31
5893,31
5894,27
5895,67
5896,45
5897,27
5898,27
5899,31
5900,67
5901,71
5902,27
5903,45
5904,39
5905,67
5906,67
5907,27
5908,31
5909,14
5910,19
5911,27
5912,67
5913,27
5914,67
5915,45
5916,67
5917,27
5918,67
5919,27
5920,67
5921,50
5922,67
5923,24
5924,45
5925,67
5926,27
5927,27
5928,67
5929,67
5930,27
5931,27
5932,27
5933,27
5934,72
5935,27
5936,27
5937,16
5938,16
5939,67
5940,72
5941,24
5942,27
5943,31
5944,31
5945,31
5946,31
5947,31
5948,31
5949,31
5950,31
5951,31
5952,31
5953,31
5954,16
5955,31
5956,39
5957,31
5958,31
5959,2
5960,31
5961,31
5962,39
5963,39
5964,31
5965,43
5966,31
5967,19
5968,66
5969,2
5970,31
5971,31
5972,27
5973,27
5974,19
5975,43
5976,39
5977,19
5978,2
5979,24
5980,31
5981,31
5982,2
5983,27
5984,27
5985,14
5986,31
5987,43
5988,39
5989,39
5990,50
5991,2
5992,39
5993,2
5994,19
5995,39
5996,39
5997,27
5998,42
5999,60
6000,31
6001,19
6002,43
6003,2
6004,2
6005,2
6006,27
6007,19
6008,31
6009,31
6010,31
6011,27
6012,19
6013,2
6014,31
6015,27
6016,19
6017,2
6018,19
6019,19
6020,19
6021,31
6022,2
6023,39
6024,19
6025,75
6026,19
6027,14
6028,19
6029,31
6030,31
6031,2
6032,18
6033,31
6034,27
6035,31
6036,2
6037,19
6038,43
6039,27
6040,19
6041,39
6042,16
6043,78
6044,27
6045,24
6046,19
6047,31
6048,27
6049,27
6050,19
6051,31
6052,31
6053,31
6054,16
6055,67
6056,42
6057,31
6058,19
6059,31
6060,31
6061,19
6062,19
6063,31
6064,2
6065,27
6066,16
6067,14
6068,72
6069,39
6070,2
6071,31
6072,19
6073,19
6074,31
6075,31
6076,19
6077,19
6078,2
6079,19
6080,43
6081,16
6082,19
6083,31
6084,19
6085,31
6086,31
6087,2
6088,2
6089,2
6090,71
6091,2
6092,31
6093,39
6094,19
6095,14
6096,27
6097,27
6098,31
6099,2
6100,31
6101,14
6102,43
6103,24
6104,31
6105,27
6106,14
6107,31
6108,42
6109,19
6110,16
6111,27
6112,18
6113,27
6114,16
6115,27
6116,19
6117,16
6118,42
6119,16
6120,39
6121,39
6122,2
6123,31
6124,78
6125,16
6126,16
6127,45
6128,27
6129,19
6130,19
6131,2
6132,31
6133,29
6134,27
6135,2
6136,31
6137,27
6138,24
6139,27
6140,29
6141,27
6142,78
6143,2
6144,31
6145,31
6146,27
6147,72
6148,19
6149,31
6150,27
6151,27
6152,16
6153,16
6154,16
6155,16
6156,31
6157,43
6158,31
6159,19
6160,31
6161,19
6162,29
6163,31
6164,31
6165,19
6166,31
6167,43
6168,43
6169,31
6170,16
6171,31
6172,2
6173,19
6174,16
6175,29
6176,2
6177,31
6178,9
6179,27
6180,27
6181,39
6182,2
6183,31
6184,19
6185,19
6186,19
6187,16
6188,39
6189,19
6190,39
6191,2
6192,27
6193,31
6194,19
6195,24
6196,27
6197,19
6198,27
6199,29
6200,42
6201,2
6202,27
6203,31
6204,31
6205,31
6206,31
6207,27
6208,19
6209,39
6210,31
6211,31
6212,2
6213,2
6214,14
6215,78
6216,27
6217,43
6218,31
6219,31
6220,43
6221,16
6222,16
6223,16
6224,42
6225,19
6226,19
6227,2
6228,2
6229,43
6230,31
6231,19
6232,27
6233,31
6234,27
6235,16
6236,16
6237,16
6238,16
6239,16
6240,16
6241,16
6242,16
6243,16
6244,16
6245,2
6246,19
6247,2
6248,19
6249,18
6250,45
6251,24
6252,27
6253,24
6254,14
6255,18
6256,31
6257,27
6258,19
6259,45
6260,27
6261,19
6262,16
6263,29
6264,43
6265,24
6266,43
6267,19
6268,19
6269,19
6270,19
6271,31
6272,16
6273,27
6274,27
6275,27
6276,43
6277,24
6278,31
6279,27
6280,59
6281,31
6282,45
6283,40
6284,16
6285,16
6286,19
6287,31
6288,19
6289,27
6290,31
6291,19
6292,9
6293,27
6294,31
6295,43
6296,43
6297,19
6298,16
6299,31
6300,39
6301,31
6302,45
6303,19
6304,19
6305,14
6306,16
6307,2
6308,27
6309,16
6310,27
6311,67
6312,31
6313,27
6314,31
6315,31
6316,19
6317,19
6318,2
6319,43
6320,24
6321,19
6322,31
6323,2
6324,24
6325,27
6326,2
6327,2
6328,31
6329,31
6330,27
6331,78
6332,31
6333,31
6334,16
6335,19
6336,43
6337,2
6338,31
6339,31
6340,19
6341,19
6342,14
6343,40
6344,2
6345,31
6346,27
6347,27
6348,75
6349,16
6350,27
6351,18
6352,27
6353,27
6354,31
6355,16
6356,27
6357,19
6358,56
6359,2
6360,2
6361,56
6362,14
6363,27
6364,27
6365,14
6366,31
6367,16
6368,19
6369,29
6370,31
6371,16
6372,24
6373,19
6374,56
6375,27
6376,31
6377,40
6378,19
6379,43
6380,31
6381,2
6382,71
6383,16
6384,16
6385,16
6386,43
6387,2
6388,27
6389,40
6390,45
6391,31
6392,27
6393,31
6394,14
6395,2
6396,18
6397,31
6398,39
6399,14
6400,31
6401,19
6402,43
6403,19
6404,31
6405,45
6406,16
6407,16
6408,43
6409,24
6410,19
6411,16
6412,29
6413,31
6414,43
6415,19
6416,25
6417,24
6418,27
6419,19
6420,31
6421,45
6422,31
6423,31
6424,18
6425,39
6426,19
6427,9
6428,2
6429,2
6430,2
6431,43
6432,18
6433,27
6434,16
6435,27
6436,2
6437,27
6438,31
6439,31
6440,19
6441,19
6442,19
6443,27
6444,31
6445,31
6446,31
6447,16
6448,2
6449,16
6450,19
6451,19
6452,29
6453,2
6454,27
6455,31
6456,43
6457,17
6458,43
6459,39
6460,14
6461,14
6462,50
6463,16
6464,50
6465,16
6466,19
6467,16
6468,19
6469,25
6470,75
6471,2
6472,67
6473,31
6474,16
6475,40
6476,27
6477,19
6478,29
6479,19
6480,16
6481,16
6482,16
6483,31
6484,45
6485,19
6486,18
6487,2
6488,14
6489,31
6490,31
6491,14
6492,27
6493,2
6494,31
6495,19
6496,29
6497,2
6498,19
6499,14
6500,27
6501,31
6502,2
6503,31
6504,2
6505,43
6506,43
6507,43
6508,43
6509,43
6510,43
6511,31
6512,2
6513,19
6514,24
6515,24
6516,19
6517,31
6518,31
6519,31
6520,68
6521,43
6522,27
6523,2
6524,31
6525,29
6526,27
6527,31
6528,39
6529,27
6530,31
6531,2
6532,31
6533,56
6534,18
6535,16
6536,27
6537,16
6538,31
6539,24
6540,27
6541,31
6542,19
6543,24
6544,2
6545,39
6546,27
6547,2
6548,39
6549,31
6550,14
6551,16
6552,31
6553,2
6554,31
6555,31
6556,31
6557,43
6558,31
6559,31
6560,24
6561,14
6562,27
6563,2
6564,31
6565,31
6566,31
6567,31
6568,39
6569,43
6570,31
6571,18
6572,24
6573,43
6574,31
6575,19
6576,27
6577,19
6578,40
6579,31
6580,19
6581,19
6582,16
6583,19
6584,19
6585,39
6586,42
6587,24
6588,24
6589,42
6590,27
6591,39
6592,27
6593,2
6594,67
6595,31
6596,39
6597,2
6598,78
6599,78
6600,31
6601,39
6602,43
6603,31
6604,24
6605,2
6606,2
6607,27
6608,27
6609,31
6610,2
6611,31
6612,68
6613,19
6614,29
6615,2
6616,27
6617,78
6618,2
6619,14
6620,18
6621,31
6622,16
6623,16
6624,42
6625,19
6626,19
6627,39
6628,2
6629,2
6630,2
6631,39
6632,27
6633,19
6634,31
6635,2
6636,56
6637,2
6638,31
6639,27
6640,16
6641,16
6642,2
6643,2
6644,2
6645,2
6646,16
6647,59
6648,27
6649,27
6650,27
6651,31
6652,24
6653,24
6654,31
6655,2
6656,19
6657,27
6658,16
6659,45
6660,14
6661,14
6662,31
6663,19
6664,43
6665,31
6666,67
6667,31
6668,31
6669,31
6670,31
6671,2
6672,43
6673,24
6674,24
6675,17
6676,27
6677,59
6678,27
6679,43
6680,16
6681,42
6682,27
6683,31
6684,27
6685,27
6686,27
6687,27
6688,39
6689,31
6690,31
6691,56
6692,27
6693,19
6694,43
6695,31
6696,14
6697,2
6698,24
6699,40
6700,27
6701,31
6702,2
6703,31
6704,2
6705,19
6706,19
6707,31
6708,42
6709,31
6710,43
6711,16
6712,39
6713,31
6714,31
6715,14
6716,19
6717,31
6718,43
6719,43
6720,2
6721,27
6722,19
6723,2
6724,2
6725,14
6726,19
6727,19
6728,19
6729,24
6730,19
6731,31
6732,9
6733,14
6734,2
6735,19
6736,78
6737,31
6738,27
6739,78
6740,31
6741,19
6742,24
6743,14
6744,19
6745,43
6746,27
6747,18
6748,31
6749,16
6750,27
6751,24
6752,27
6753,31
6754,25
6755,39
6756,39
6757,27
6758,31
6759,19
6760,2
6761,39
6762,27
6763,27
6764,43
6765,27
6766,2
6767,56
6768,31
6769,19
6770,31
6771,45
6772,2
6773,27
6774,29
6775,43
6776,27
6777,31
6778,27
6779,31
6780,19
6781,27
6782,16
6783,56
6784,27
6785,2
6786,14
6787,27
6788,27
6789,43
6790,27
6791,19
6792,24
6793,18
6794,31
6795,19
6796,17
6797,19
6798,16
6799,16
6800,27
6801,19
6802,31
6803,31
6804,29
6805,39
6806,39
6807,17
6808,16
6809,2
6810,27
6811,14
6812,50
6813,50
6814,31
6815,16
6816,27
6817,2
6818,31
6819,16
6820,31
6821,43
6822,31
6823,70
6824,31
6825,43
6826,43
6827,31
6828,9
6829,16
6830,16
6831,39
6832,31
6833,31
6834,27
6835,14
6836,14
6837,24
6838,16
6839,45
6840,19
6841,16
6842,24
6843,2
6844,19
6845,2
6846,39
6847,2
6848,2
6849,2
6850,56
6851,2
6852,2
6853,31
6854,18
6855,31
6856,19
6857,27
6858,43
6859,16
6860,27
6861,2
6862,31
6863,31
6864,31
6865,18
6866,42
6867,2
6868,31
6869,45
6870,78
6871,19
6872,24
6873,40
6874,43
6875,19
6876,31
6877,19
6878,31
6879,31
6880,2
6881,18
6882,31
6883,19
6884,16
6885,19
6886,72
6887,39
6888,31
6889,31
6890,14
6891,43
6892,19
6893,19
6894,18
6895,14
6896,29
6897,39
6898,19
6899,27
6900,27
6901,27
6902,9
6903,27
6904,19
6905,19
6906,19
6907,43
6908,19
6909,19
6910,16
6911,2
6912,2
6913,31
6914,2
6915,19
6916,78
6917,27
6918,73
6919,42
6920,43
6921,39
6922,19
6923,14
6924,71
6925,31
6926,2
6927,27
6928,19
6929,19
6930,27
6931,14
6932,16
6933,45
6934,27
6935,27
6936,71
6937,2
6938,43
6939,27
6940,39
6941,27
6942,17
6943,39
6944,2
6945,27
6946,39
6947,39
6948,31
6949,27
6950,19
6951,78
6952,43
6953,16
6954,73
6955,2
6956,24
6957,31
6958,2
6959,31
6960,31
6961,2
6962,39
6963,2
6964,43
6965,2
6966,43
6967,39
6968,42
6969,27
6970,56
6971,72
6972,14
6973,27
6974,39
6975,24
6976,31
6977,14
6978,19
6979,27
6980,27
6981,31
6982,45
6983,19
6984,31
6985,19
6986,27
6987,19
6988,19
6989,31
6990,31
6991,31
6992,31
6993,16
6994,16
6995,31
6996,27
6997,43
6998,31
6999,14
7000,39
7001,27
7002,27
7003,31
7004,19
7005,19
7006,19
7007,24
7008,18
7009,16
7010,39
7011,27
7012,19
7013,27
7014,16
7015,19
7016,19
7017,27
7018,14
7019,31
7020,27
7021,31
7022,2
7023,31
7024,42
7025,43
7026,39
7027,2
7028,2
7029,14
7030,45
7031,19
7032,19
7033,31
7034,43
7035,39
7036,31
7037,27
7038,27
7039,27
7040,43
7041,19
7042,27
7043,2
7044,2
7045,19
7046,16
7047,19
7048,31
7049,19
7050,31
7051,71
7052,27
7053,2
7054,19
7055,56
7056,16
7057,67
7058,16
7059,31
7060,43
7061,2
7062,39
7063,31
7064,2
7065,31
7066,78
7067,27
7068,16
7069,31
7070,14
7071,2
7072,2
7073,2
7074,2
7075,31
7076,27
7077,27
7078,2
7079,2
7080,2
7081,14
7082,24
7083,29
7084,56
7085,19
7086,24
7087,19
7088,31
7089,2
7090,2
7091,2
7092,31
7093,27
7094,31
7095,31
7096,19
7097,27
7098,16
7099,45
7100,31
7101,29
7102,43
7103,31
7104,16
7105,19
7106,19
7107,19
7108,27
7109,16
7110,31
7111,16
7112,27
7113,24
7114,31
7115,19
7116,31
7117,50
7118,31
7119,31
7120,19
7121,43
7122,19
7123,31
7124,56
7125,27
7126,17
7127,31
7128,27
7129,27
7130,43
7131,27
7132,45
7133,27
7134,2
7135,27
7136,27
7137,2
7138,42
7139,27
7140,31
7141,14
7142,2
7143,43
7144,43
7145,19
7146,16
7147,27
7148,19
7149,45
7150,19
7151,19
7152,2
7153,19
7154,2
7155,27
7156,9
7157,2
7158,24
7159,31
7160,31
7161,2
7162,31
7163,2
7164,31
7165,16
7166,31
7167,78
7168,31
7169,39
7170,42
7171,19
7172,19
7173,67
7174,31
7175,19
7176,29
7177,29
7178,29
7179,67
7180,67
7181,67
7182,27
7183,24
7184,2
7185,24
7186,43
7187,19
7188,24
7189,18
7190,19
7191,31
7192,2
7193,2
7194,19
7195,31
7196,2
7197,45
7198,2
7199,2
7200,2
7201,27
7202,2
7203,2
7204,19
7205,2
7206,2
7207,31
7208,31
7209,2
7210,14
7211,19
7212,31
7213,19
7214,78
7215,43
7216,14
7217,19
7218,9
7219,39
7220,18
7221,60
7222,27
7223,29
7224,2
7225,42
7226,19
7227,16
7228,16
7229,16
7230,16
7231,16
7232,16
7233,16
7234,16
7235,31
7236,45
7237,39
7238,19
7239,31
7240,2
7241,16
7242,16
7243,2
7244,31
7245,27
7246,43
7247,19
7248,31
7249,52
7250,42
7251,19
7252,27
7253,18
7254,19
7255,43
7256,43
7257,24
7258,17
7259,24
7260,31
7261,39
7262,2
7263,60
7264,19
7265,43
7266,31
7267,14
7268,2
7269,24
7270,31
7271,2
7272,31
7273,27
7274,27
7275,19
7276,16
7277,50
7278,50
7279,16
7280,14
7281,19
7282,2
7283,16
7284,2
7285,2
7286,29
7287,2
7288,45
7289,45
7290,27
7291,2
7292,45
7293,16
7294,27
7295,18
7296,43
7297,19
7298,56
7299,19
7300,27
7301,14
7302,14
7303,39
7304,2
7305,31
7306,18
7307,31
7308,14
7309,31
7310,2
7311,27
7312,2
7313,45
7314,16
7315,16
7316,31
7317,19
7318,16
7319,16
7320,16
7321,19
7322,45
7323,78
7324,27
7325,24
7326,24
7327,2
7328,31
7329,2
7330,31
7331,2
7332,45
7333,18
7334,14
7335,27
7336,2
7337,19
7338,31
7339,43
7340,27
7341,24
7342,27
7343,72
7344,43
7345,19
7346,19
7347,19
7348,2
7349,43
7350,43
7351,31
7352,19
7353,19
7354,14
7355,19
7356,27
7357,31
7358,31
7359,27
7360,43
7361,31
7362,39
7363,19
7364,42
7365,31
7366,19
7367,39
7368,2
7369,72
7370,19
7371,25
7372,31
7373,31
7374,27
7375,42
7376,45
7377,9
7378,16
7379,2
7380,16
7381,2
7382,43
7383,43
7384,43
7385,19
7386,43
7387,19
7388,31
7389,31
7390,39
7391,2
7392,19
7393,43
7394,31
7395,31
7396,31
7397,31
7398,19
7399,27
7400,19
7401,31
7402,31
7403,39
7404,2
7405,29
7406,50
7407,71
7408,31
7409,56
7410,29
7411,2
7412,67
7413,27
7414,27
7415,27
7416,2
7417,8
7418,16
7419,14
7420,31
7421,2
7422,31
7423,19
7424,31
7425,31
7426,19
7427,27
7428,27
7429,19
7430,19
7431,31
7432,18
7433,31
7434,39
7435,27
7436,14
7437,56
7438,31
7439,43
7440,19
7441,31
7442,27
7443,2
7444,2
7445,31
7446,2
7447,43
7448,43
7449,19
7450,43
7451,19
7452,2
7453,16
7454,43
7455,2
7456,45
7457,31
7458,45
7459,31
7460,56
7461,16
7462,16
7463,31
7464,24
7465,8
7466,31
7467,58
7468,27
7469,43
7470,27
7471,31
7472,27
7473,2
7474,19
7475,31
7476,31
7477,2
7478,31
7479,31
7480,31
7481,43
7482,31
7483,78
7484,14
7485,2
7486,14
7487,16
7488,19
7489,16
7490,16
7491,16
7492,16
7493,16
7494,16
7495,16
7496,16
7497,16
7498,16
7499,16
7500,16
7501,16
7502,16
7503,45
7504,19
7505,14
7506,14
7507,31
7508,31
7509,2
7510,31
7511,31
7512,27
7513,31
7514,16
7515,2
7516,19
7517,31
7518,19
7519,27
7520,19
7521,19
7522,45
7523,19
7524,31
7525,19
7526,16
7527,16
7528,19
7529,24
7530,45
7531,2
7532,16
7533,31
7534,31
7535,19
7536,19
7537,19
7538,31
7539,14
7540,19
7541,43
7542,16
7543,16
7544,19
7545,2
7546,27
7547,31
7548,14
7549,2
7550,31
7551,19
7552,71
7553,39
7554,19
7555,27
7556,39
7557,27
7558,2
7559,31
7560,2
7561,67
7562,27
7563,2
7564,27
7565,2
7566,31
7567,19
7568,31
7569,29
7570,29
7571,27
7572,14
7573,14
7574,14
7575,14
7576,18
7577,29
7578,31
7579,31
7580,16
7581,27
7582,2
7583,2
7584,31
7585,31
7586,31
7587,14
7588,31
7589,9
7590,45
7591,19
7592,19
7593,19
7594,43
7595,16
7596,16
7597,16
7598,14
7599,27
7600,16
7601,27
7602,27
7603,27
7604,27
7605,27
7606,27
7607,27
7608,27
7609,27
7610,27
7611,27
7612,27
7613,27
7614,27
7615,27
7616,27
7617,27
7618,27
7619,50
7620,31
7621,31
7622,27
7623,31
7624,24
7625,29
7626,27
7627,27
7628,9
7629,71
7630,14
7631,31
7632,31
7633,43
7634,27
7635,19
7636,27
7637,2
7638,2
7639,2
7640,2
7641,24
7642,19
7643,2
7644,19
7645,19
7646,19
7647,45
7648,27
7649,29
7650,45
7651,19
7652,2
7653,27
7654,31
7655,27
7656,27
7657,27
7658,27
7659,31
7660,2
7661,31
7662,27
7663,27
7664,31
7665,27
7666,31
7667,29
7668,25
7669,27
7670,16
7671,2
7672,14
7673,2
7674,27
7675,14
7676,43
7677,2
7678,19
7679,2
7680,29
7681,19
7682,31
7683,31
7684,27
7685,39
7686,19
7687,2
7688,39
7689,19
7690,45
7691,31
7692,31
7693,27
7694,24
7695,2
7696,2
7697,31
7698,31
7699,45
7700,27
7701,31
7702,78
7703,19
7704,31
7705,39
7706,29
7707,31
7708,31
7709,18
7710,71
7711,43
7712,2
7713,31
7714,27
7715,2
7716,19
7717,2
7718,31
7719,56
7720,19
7721,19
7722,17
7723,50
7724,31
7725,16
7726,72
7727,31
7728,27
7729,78
7730,24
7731,31
7732,27
7733,16
7734,31
7735,2
7736,18
7737,42
7738,39
7739,19
7740,31
7741,16
7742,58
7743,31
7744,75
7745,31
7746,31
7747,31
7748,14
7749,14
7750,2
7751,31
7752,2
7753,31
7754,27
7755,27
7756,2
7757,71
7758,31
7759,31
7760,24
7761,45
7762,45
7763,45
7764,45
7765,45
7766,45
7767,45
7768,45
7769,45
7770,45
7771,45
7772,45
7773,45
7774,45
7775,50
7776,16
7777,50
7778,45
7779,50
7780,45
7781,16
7782,50
7783,45
7784,45
7785,45
7786,45
7787,45
7788,16
7789,16
7790,31
7791,18
7792,42
7793,27
7794,31
7795,19
7796,45
7797,31
7798,19
7799,24
7800,27
7801,43
7802,2
7803,18
7804,31
7805,2
7806,19
7807,43
7808,27
7809,43
7810,2
7811,43
7812,31
7813,43
7814,68
7815,16
7816,43
7817,16
7818,31
7819,27
7820,31
7821,18
7822,31
7823,27
7824,2
7825,31
7826,19
7827,16
7828,18
7829,43
7830,31
7831,19
7832,2
7833,39
7834,31
7835,27
7836,43
7837,31
7838,19
7839,43
7840,18
7841,43
7842,31
7843,24
7844,39
7845,2
7846,31
7847,27
7848,70
7849,27
7850,2
7851,14
7852,27
7853,2
7854,2
7855,31
7856,31
7857,24
7858,2
7859,27
7860,27
7861,2
7862,31
7863,24
7864,2
7865,14
7866,31
7867,31
7868,43
7869,31
7870,31
7871,14
7872,39
7873,43
7874,31
7875,31
7876,31
7877,27
7878,2
7879,9
7880,2
7881,31
7882,31
7883,31
7884,31
7885,2
7886,31
7887,27
7888,27
7889,2
7890,31
7891,19
7892,16
7893,43
7894,27
7895,18
7896,31
7897,71
7898,43
7899,31
7900,2
7901,2
7902,19
7903,2
7904,19
7905,31
7906,78
7907,9
7908,16
7909,29
7910,67
7911,31
7912,27
7913,2
7914,31
7915,27
7916,31
7917,19
7918,31
7919,43
7920,27
7921,19
7922,31
7923,31
7924,31
7925,31
7926,31
7927,31
7928,19
7929,2
7930,16
7931,18
7932,19
7933,18
7934,16
7935,16
7936,31
7937,19
7938,2
7939,31
7940,31
7941,31
7942,27
7943,29
7944,31
7945,19
7946,31
7947,2
7948,19
7949,56
7950,19
7951,31
7952,19
7953,16
7954,24
7955,18
7956,19
7957,19
7958,18
7959,19
7960,16
7961,2
7962,39
7963,39
7964,2
7965,16
7966,27
7967,2
7968,31
7969,43
7970,31
7971,27
7972,27
7973,27
7974,27
7975,27
7976,27
7977,27
7978,27
7979,27
7980,27
7981,19
7982,27
7983,71
7984,31
7985,43
7986,2
7987,19
7988,19
7989,31
7990,19
7991,31
7992,24
7993,19
7994,72
7995,31
7996,31
7997,19
7998,31
7999,39
8000,31
8001,27
8002,39
8003,14
8004,2
8005,2
8006,50
8007,50
8008,50
8009,31
8010,31
8011,16
8012,27
8013,31
8014,39
8015,31
8016,45
8017,31
8018,2
8019,39
8020,27
8021,24
8022,43
8023,43
8024,2
8025,19
8026,2
8027,39
8028,39
8029,19
8030,2
8031,56
8032,56
8033,2
8034,2
8035,27
8036,2
8037,19
8038,19
8039,31
8040,78
8041,56
8042,2
8043,2
8044,19
8045,27
8046,19
8047,2
8048,19
8049,27
8050,31
8051,19
8052,2
8053,2
8054,2
8055,31
8056,19
8057,2
8058,27
8059,43
8060,31
8061,39
8062,27
8063,45
8064,31
8065,70
8066,19
8067,27
8068,2
8069,2
8070,27
8071,45
8072,31
8073,19
8074,31
8075,16
8076,16
8077,16
8078,2
8079,39
8080,78
8081,2
8082,27
8083,2
8084,59
8085,31
8086,43
8087,27
8088,19
8089,19
8090,39
8091,31
8092,39
8093,27
8094,45
8095,45
8096,39
8097,27
8098,43
8099,19
8100,19
8101,31
8102,19
8103,45
8104,18
8105,27
8106,18
8107,19
8108,24
8109,2
8110,29
8111,16
8112,2
8113,31
8114,19
8115,19
8116,42
8117,31
8118,43
8119,19
8120,31
8121,31
8122,45
8123,16
8124,31
8125,19
8126,45
8127,19
8128,2
8129,2
8130,14
8131,19
8132,31
8133,24
8134,27
8135,27
8136,27
8137,31
8138,43
8139,31
8140,31
8141,19
8142,2
8143,2
8144,45
8145,31
8146,31
8147,19
8148,24
8149,72
8150,2
8151,42
8152,16
8153,16
8154,19
8155,16
8156,27
8157,31
8158,31
8159,16
8160,16
8161,2
8162,19
8163,16
8164,31
8165,31
8166,43
8167,2
8168,2
8169,27
8170,39
8171,19
8172,2
8173,45
8174,75
8175,71
8176,29
8177,27
8178,2
8179,27
8180,31
8181,43
8182,16
8183,45
8184,16
8185,16
8186,31
8187,2
8188,19
8189,39
8190,17
8191,16
8192,27
8193,19
8194,43
8195,19
8196,2
8197,2
8198,2
8199,39
8200,56
8201,31
8202,19
8203,27
8204,2
8205,39
8206,18
8207,43
8208,29
8209,14
8210,14
8211,27
8212,39
8213,39
8214,31
8215,14
8216,27
8217,14
8218,2
8219,31
8220,2
8221,60
8222,39
8223,31
8224,31
8225,31
8226,16
8227,19
8228,31
8229,2
8230,19
8231,19
8232,2
8233,39
8234,40
8235,31
8236,43
8237,31
8238,25
8239,27
8240,31
8241,2
8242,31
8243,39
8244,43
8245,31
8246,31
8247,31
8248,31
8249,16
8250,18
8251,14
8252,31
8253,19
8254,19
8255,31
8256,19
8257,39
8258,43
8259,16
8260,2
8261,19
8262,18
8263,29
8264,19
8265,31
8266,31
8267,16
8268,31
8269,2
8270,31
8271,27
8272,45
8273,31
8274,31
8275,39
8276,27
8277,39
8278,9
8279,27
8280,39
8281,31
8282,78
8283,43
8284,31
8285,2
8286,2
8287,31
8288,29
8289,31
8290,40
8291,18
8292,31
8293,39
8294,14
8295,27
8296,19
8297,31
8298,39
8299,39
8300,31
8301,19
8302,19
8303,14
8304,2
8305,16
8306,16
8307,2
8308,2
8309,27
8310,2
8311,39
8312,72
8313,31
8314,27
8315,31
8316,14
8317,29
8318,19
8319,27
8320,31
8321,31
8322,29
8323,39
8324,19
8325,31
8326,19
8327,31
8328,31
8329,31
8330,31
8331,2
8332,14
8333,2
8334,2
8335,14
8336,2
8337,71
8338,39
8339,39
8340,16
8341,27
8342,31
8343,39
8344,31
8345,31
8346,2
8347,19
8348,43
8349,27
8350,43
8351,27
8352,2
8353,19
8354,14
8355,2
8356,27
8357,2
8358,14
8359,42
8360,16
8361,16
8362,16
8363,19
8364,31
8365,31
8366,19
8367,14
8368,39
8369,24
8370,31
8371,27
8372,29
8373,19
8374,45
8375,31
8376,31
8377,56
8378,31
8379,59
8380,43
8381,31
8382,16
8383,27
8384,18
8385,39
8386,31
8387,19
8388,27
8389,27
8390,31
8391,27
8392,19
8393,24
8394,19
8395,16
8396,16
8397,31
8398,24
8399,19
8400,39
8401,27
8402,18
8403,19
8404,27
8405,2
8406,2
8407,19
8408,27
8409,31
8410,19
8411,27
8412,14
8413,27
8414,2
8415,2
8416,2
8417,2
8418,27
8419,31
8420,18
8421,19
8422,72
8423,29
8424,45
8425,43
8426,31
8427,39
8428,31
8429,29
8430,43
8431,16
8432,14
8433,31
8434,19
8435,19
8436,18
8437,18
8438,68
8439,19
8440,29
8441,27
8442,16
8443,71
8444,19
8445,19
8446,2
8447,2
8448,31
8449,2
8450,31
8451,27
8452,19
8453,31
8454,2
8455,16
8456,16
8457,31
8458,16
8459,31
8460,31
8461,19
8462,16
8463,27
8464,19
8465,2
8466,19
8467,16
8468,2
8469,27
8470,31
8471,27
8472,29
8473,16
8474,31
8475,56
8476,27
8477,14
8478,27
8479,27
8480,27
8481,31
8482,31
8483,43
8484,39
8485,39
8486,31
8487,39
8488,31
8489,31
8490,2
8491,43
8492,27
8493,78
8494,42
8495,19
8496,31
8497,31
8498,19
8499,31
8500,31
8501,27
8502,16
8503,27
8504,29
8505,19
8506,31
8507,18
8508,60
8509,39
8510,31
8511,24
8512,31
8513,2
8514,31
8515,31
8516,2
8517,27
8518,31
8519,29
8520,29
8521,78
8522,27
8523,39
8524,45
8525,27
8526,2
8527,31
8528,25
8529,31
8530,19
8531,27
8532,2
8533,31
8534,24
8535,31
8536,78
8537,19
8538,78
8539,27
8540,72
8541,2
8542,17
8543,19
8544,39
8545,43
8546,29
8547,31
8548,27
8549,39
8550,29
8551,2
8552,29
8553,31
8554,16
8555,19
8556,39
8557,19
8558,72
8559,39
8560,39
8561,43
8562,27
8563,19
8564,31
8565,2
8566,27
8567,78
8568,43
8569,19
8570,2
8571,27
8572,31
8573,27
8574,27
8575,43
8576,43
8577,19
8578,27
8579,31
8580,2
8581,2
8582,16
8583,31
8584,31
8585,2
8586,19
8587,31
8588,18
8589,24
8590,31
